id_tabe,shop_name_tabe,tabelog_url_tabe,rating_value_tabe,rating_cnt_tabe,post_code_tabe,addr_region_tabe,addr_local_tabe,street_addr_tabe,latitude_tabe,longitude_tabe,tel_tabe,eigyo_info_tabe,nearest_station_tabe,homepage_tabe,official_account_tabe
678,麺屋ガテンZ,https://tabelog.com/osaka/A2701/A270202/27101275/,3.43,38,5560004,大阪府,大阪市浪速区,日本橋西1-1-5,34.66029302121214,135.50462553224105,06-6631-2002,無休（正月休みあり）,難波駅（南海）,https://ameblo.jp/gaten8/,https://www.facebook.com/menyagaten
679,周旋人,https://tabelog.com/ehime/A3801/A380101/38012703/,3.09,14,7900866,愛媛県,松山市,永木町2-3-19 佐川ビル 1F 西,33.83608516239327,132.7747685279494,070-5350-9009,元旦,勝山町駅,,
680,ら〜めん コジマル 宮野木店,https://tabelog.com/chiba/A1201/A120104/12053158/,3.29,13,2630054,千葉県,千葉市稲毛区,宮野木町1849-45,35.659611199793694,140.10430501890363,043-304-5530,月曜日,スポーツセンター駅,,https://twitter.com/rk_miyanogi
681,ミゾグチヤ,https://tabelog.com/aichi/A2301/A230111/23055095/,3.11,18,4650021,愛知県,名古屋市名東区,猪子石2-501,35.18742003781441,137.0032081941056,070-5336-8111,水曜日,上社駅,,
682,ラーメン荘 地球規模で考えろ 未来へ,https://tabelog.com/osaka/A2706/A270604/27089397/,3.60,93,5670884,大阪府,茨木市,新庄町3-1,34.814734921964074,135.573195504503,072-628-7165,月曜日,茨木市駅,http://blog.livedoor.jp/chikyukibo_mirai/,https://twitter.com/chikyukibomirai
683,麺屋 奏,https://tabelog.com/miyagi/A0403/A040301/4016672/,3.53,76,9896163,宮城県,大崎市,古川台町11-1,38.57480183883631,140.96017110750952,不明の為情報お待ちしております,水曜日,古川駅,,https://www.facebook.com/pages/麺屋-奏/444746792364939
684,ラーメン カラテキッド,https://tabelog.com/miyagi/A0401/A040101/4023121/,3.51,31,9800004,宮城県,仙台市青葉区,宮町1-3-5,38.26688815833525,140.88360719859713,不明の為情報お待ちしております,月曜日,仙台駅,,https://www.instagram.com/ramenkaratekid/
686,麺や つかさ,https://tabelog.com/aomori/A0205/A020502/2007467/,3.38,26,0370036,青森県,五所川原市,中央2-20,40.800386805523736,140.44905802985215,非公開,火曜日,五所川原駅,,
687,おどるめんAKIRA,https://tabelog.com/tokyo/A1308/A130801/13259022/,3.02,1,1070052,東京都,港区,赤坂4-15-1 赤坂ガーデンシティ前,35.674267841749426,139.73146114206392,不明の為情報お待ちしております,月曜日、土曜日（不定休あり）,赤坂駅,,https://www.facebook.com/odorumen88/
688,とんトコ豚,https://tabelog.com/kanagawa/A1405/A140502/14048998/,3.39,27,2100014,神奈川県,川崎市川崎区,貝塚2-16-1 1F,35.52490170945761,139.70616123141897,非公開,不明,川崎新町駅,,
689,自家製麺屋 知多らうど2669,https://tabelog.com/aichi/A2304/A230402/23076369/,3.40,27,4790836,愛知県,常滑市,栄町2-103,34.88858105686107,136.83779041334907,不明の為情報お待ちしております,不定休、臨時休業あります。,常滑駅,https://2669.business.site/,https://www.facebook.com/麺屋-知多らうど2669-112710473933892/
690,豚麺アジト,https://tabelog.com/ehime/A3801/A380101/38013214/,3.12,12,7900964,愛媛県,松山市,中村3-2-8,33.82998114012201,132.77746275190134,不明の為情報お待ちしております,日曜日は必ず休みます。他不定休あり、Twitterでのご確認願います。,いよ立花駅,,https://twitter.com/butamenajito?s=21
691,ラーメン 豚まる,https://tabelog.com/aomori/A0203/A020301/2011300/,3.08,9,0310071,青森県,八戸市,沼館2-31-5,40.52766308623712,141.4922131192937,不明の為情報お待ちしております,"月曜日、毎月第1,3火曜日",本八戸駅,,https://twitter.com/R_mn_BTMR
692,横浜道 渋谷店,https://tabelog.com/tokyo/A1303/A130301/13218082/,3.11,15,1500043,東京都,渋谷区,道玄坂2-9-10 道玄坂K&Kビル 2F,35.65893889704936,139.69801045924555,03-5728-4860,無休,渋谷駅,http://gardengroup.co.jp/brand/yokohamadou/,
693,麺処モリモリ,https://tabelog.com/tokyo/A1324/A132404/13226554/,3.17,13,1200013,東京都,足立区,弘道1-4-15 第2弘道プラザ 1F,35.76645773940243,139.81304262213942,不明の為情報お待ちしております,日曜日,五反野駅,,https://twitter.com/morimor86737518
694,あっ晴れノ山は高らか!! 緒川店,https://tabelog.com/aichi/A2304/A230402/23069296/,3.19,19,4702100,愛知県,知多郡東浦町,大字緒川字三角35-1,34.98315893471812,136.97738890961483,0562-84-1555,木曜日,緒川駅,http://www.dcreate.co.jp/hareyamaogawa/,https://twitter.com/hareyamaramen
694,あっ晴れノ山は高らか!! 緒川店,https://tabelog.com/aichi/A2304/A230402/23069296/,3.19,19,4702100,愛知県,知多郡東浦町,大字緒川字三角35-1,34.98315893471812,136.97738890961483,0562-84-1555,木曜日,緒川駅,http://www.dcreate.co.jp/hareyamaogawa/,https://twitter.com/hareyamaramen
696,らーめん 松信 志村坂上駅前店,https://tabelog.com/tokyo/A1322/A132205/13255833/,3.29,16,1740051,東京都,板橋区,小豆沢2-19-5,35.77577498998761,139.69679045899747,不明の為情報お待ちしております,火曜日、水曜日,志村坂上駅,,https://twitter.com/ramenmatunobu
697,向井屋,https://tabelog.com/tochigi/A0902/A090201/9019877/,3.02,2,3294423,栃木県,栃木市,大平町西水代1940-4,36.31482259927641,139.71202826365337,不明の為情報お待ちしております,月曜日,静和駅,,
698,イザナミノ麺,https://tabelog.com/tokyo/A1308/A130802/13264137/,3.10,11,1070052,東京都,港区,赤坂2-10-13 成広ビル 1F,35.67021039471193,139.74145299905345,不明の為情報お待ちしております,日曜日,溜池山王駅,,https://twitter.com/izanaminomen
699,麺屋ガテンの乱 本町淀屋橋店,https://tabelog.com/osaka/A2701/A270102/27087777/,3.48,74,5410046,大阪府,大阪市中央区,平野町3-1-9,34.68789365213098,135.5030218946396,06-6201-3945,基本的に毎日営業してます（盆正月休みあり）,淀屋橋駅,,https://www.facebook.com/menyagaten
700,高崎青春ブタ二郎,https://tabelog.com/gunma/A1001/A100102/10021099/,3.17,17,3700045,群馬県,高崎市,東町7-7 内田ビル 1F,36.32390277277684,139.01423301963084,027-329-5078,無休,高崎駅（ＪＲ）,http://www.keishoken.jp/tenpo/3975,
701,麓郷舎,https://tabelog.com/hokkaido/A0101/A010304/1041178/,3.51,53,0040000,北海道,札幌市清田区,北野7条1-7-1,43.02525983458277,141.43410185739683,011-857-6669,不定休,南郷１８丁目駅,,
702,ラーメン ガジロー 各務原店,https://tabelog.com/gifu/A2101/A210102/21014832/,3.40,38,5040945,岐阜県,各務原市,那加日新町3-33,35.39582683769145,136.82395792983692,058-389-5546,木曜日,新加納駅,,
703,山次郎,https://tabelog.com/hokkaido/A0101/A010201/1029911/,3.42,56,0010000,北海道,札幌市北区,北13条西4-1-5 クローバービル 1F,43.07597799313282,141.3477305672675,不明の為情報お待ちしております,月曜日、木曜日、不定休,北１２条駅,https://ja-jp.facebook.com/masimsai,
704,ラーメン浅野 3号,https://tabelog.com/oita/A4401/A440101/44010339/,3.25,24,8700035,大分県,大分市,中央町1-4-22 大分マート,33.23767626851895,131.60686918481696,097-513-1661,日曜営業,大分駅,,https://www.facebook.com/pages/ラーメン浅野%EF%BC%93号/167034393968330
705,まんぷく家 東岡崎駅前店,https://tabelog.com/aichi/A2305/A230502/23042451/,3.26,54,4440860,愛知県,岡崎市,明大寺本町4-28-4,34.95308904266997,137.16519941866633,0564-25-5151,火曜日定休日,東岡崎駅,http://www.manpukuya.jp/,
706,ブタゴリラ,https://tabelog.com/tokyo/A1323/A132305/13244239/,3.14,12,1150051,東京都,北区,浮間4-6-10,35.78875527547377,139.69720260491056,不明の為情報お待ちしております,不定休※Twitter情報確認,浮間舟渡駅,,
707,ブーマン,https://tabelog.com/kanagawa/A1404/A140404/14077345/,3.09,9,2530022,神奈川県,茅ヶ崎市,松浪2-8-23,35.32940516006108,139.43811471589433,0467-95-3844,日曜日,辻堂駅,,
708,ラーメン豚39 大井町店,https://tabelog.com/tokyo/A1315/A131501/13261816/,3.05,3,1400014,東京都,品川区,大井1-22-18,35.60694310863408,139.73204697094212,不明の為情報お待ちしております,月曜日,大井町駅,,https://twitter.com/ra_menbuta39_oi
709,麺屋ダダダ,https://tabelog.com/miyagi/A0401/A040102/4015768/,3.31,54,9830034,宮城県,仙台市宮城野区,扇町3-5-1 オレンジホール箱堤 1F,38.26195520459945,140.93874312446414,022-781-6772,火曜日,六丁の目駅,,https://twitter.com/dadada_0822
710,だるま矢,https://tabelog.com/nagano/A2001/A200106/20010086/,3.20,12,3830000,長野県,中野市,大字岩船312-1 中野グランドガーデン,36.74587772599572,138.36119939430043,0269-23-0395,火曜、第３月曜、不定休あり,信州中野駅,,
711,めん屋 かみいた,https://tabelog.com/tokyo/A1322/A132203/13244442/,3.14,15,1740076,東京都,板橋区,上板橋2-31-12,35.76249131056299,139.67514814577194,03-6913-0799,無休,上板橋駅,,https://twitter.com/seiyakamiita
712,ダントツラーメン 岡山一番店 高松観光通り,https://tabelog.com/kagawa/A3701/A370101/37006904/,3.28,48,7600055,香川県,高松市,観光通1-2-8,34.3368625036212,134.0510708633592,087-861-2099,年中無休,瓦町駅,,
713,恵比寿ブタメン 市原八幡,https://tabelog.com/chiba/A1206/A120601/12049541/,3.19,15,2900062,千葉県,市原市,八幡3-10,35.53412005083635,140.11292980267976,不明の為情報お待ちしております,火曜日,八幡宿駅,https://www.ebisubutamen.com/,https://www.facebook.com/ebisubutamen
714,バリバリジョニー 米原店,https://tabelog.com/shiga/A2504/A250401/25007598/,3.31,44,5210093,滋賀県,米原市,寺倉278-9,35.32535156935169,136.31343135160415,0749-54-0102,月曜日(祝日の際は営業、翌火曜日休み),米原駅,,
715,ラーメン さわぎ,https://tabelog.com/aichi/A2301/A230104/23054038/,3.26,36,4600007,愛知県,名古屋市中区,新栄2-10-29,35.16861700861218,136.92138252211143,不明の為情報お待ちしております,火曜日夜の部、水曜日,新栄町駅,,
716,ラーメン三郎 もくて庵,https://tabelog.com/ibaraki/A0805/A080501/8022691/,3.02,1,3191221,茨城県,日立市,大みか町4-23-21,36.50785547609279,140.6293834675906,0294-54-0302,水曜日,大甕駅,,
717,バカ増しの里 ジャンクラーメン じおん,https://tabelog.com/fukushima/A0702/A070201/7014478/,3.16,17,9630101,福島県,郡山市,安積町日出山一本松100-7,37.36576055443002,140.38488677350162,不明の為情報お待ちしております,不定休,安積永盛駅,,https://twitter.com/junkjion29
718,赤まる,https://tabelog.com/okinawa/A4701/A470101/47009344/,3.40,45,9000016,沖縄県,那覇市,前島2-3-6,26.221426809440626,127.68338834819184,不明の為情報お待ちしております,無休,美栄橋駅,,
719,ロクゴーガッツ,https://tabelog.com/hokkaido/A0101/A010103/1035503/,3.52,58,0600000,北海道,札幌市中央区,南3条西5-1-1 NORBESA B1F,43.05604740310381,141.3509342743962,011-233-0218,無休,すすきの駅（市電）,http://www.norbesa.jp/shopinfo.php?id=0043,
720,らぁめん伊山,https://tabelog.com/shizuoka/A2205/A220503/22033671/,3.24,24,4140042,静岡県,伊東市,静海町5-5,34.96947117570617,139.1051239427606,0557-29-6700,不定休で月一メンテナンス休みあり,伊東駅,,
721,柳橋 大黒家,https://tabelog.com/tokyo/A1311/A131103/13030866/,3.50,23,1110052,東京都,台東区,柳橋1-2-1,35.695557373649685,139.7873202449843,03-3851-4560,日曜・祝日,浅草橋駅,https://tenpura-daikokuya-yanagibashi.gorp.jp,
722,景勝軒 栃木平柳町店,https://tabelog.com/tochigi/A0902/A090201/9013623/,3.03,15,3280012,栃木県,栃木市,平柳町2-24-28,36.39398743825802,139.7498787915954,0282-21-7402,年中無休,新栃木駅,http://www.keishoken.jp/,
723,ラーメン　JIDAI,https://tabelog.com/hiroshima/A3401/A340122/34019958/,3.44,44,7330012,広島県,広島市西区,中広町2-4-1 1Ｆ,34.40420555632662,132.44363626004002,非公開,月曜日,別院前駅,,
724,夢を語れ新潟,https://tabelog.com/niigata/A1501/A150101/15021003/,3.08,8,9500000,新潟県,新潟市西区,五十嵐1の町6669,37.87189867642445,138.95573938274498,不明の為情報お待ちしております,"水
臨時休業多いのでTwitterチェックしてから来店が確実",新潟大学前駅,,https://twitter.com/niigataywk
725,ラーメン 男塾!! 貝塚小瀬店,https://tabelog.com/osaka/A2705/A270502/27103230/,3.22,21,5970021,大阪府,貝塚市,小瀬370-6,34.44892683809937,135.3725180750171,072-437-2267,無休,蛸地蔵駅,http://www.fukuchan.co.jp/otokojuku/index.html,
727,ゴーゴーロッキー 千音寺店,https://tabelog.com/aichi/A2301/A230113/23072029/,3.09,12,4540971,愛知県,名古屋市中川区,富田町千音寺松の木315,35.1561291817935,136.81030065574487,不明の為情報お待ちしております,火曜日、第2・第4月曜日,春田駅,https://ramen-restaurant-455.business.site/,https://twitter.com/ro_ck_er_?s=09
728,らーめん バリ男 豊洲店,https://tabelog.com/tokyo/A1313/A131303/13253330/,3.27,27,1350062,東京都,江東区,東雲1-6-6,35.64721861942324,139.80118020840928,不明の為情報お待ちしております,年中無休,東雲駅,http://www.bario.co.jp/,https://www.instagram.com/makoto_bario/
729,碧の豚二郎,https://tabelog.com/gunma/A1002/A100202/10013200/,3.08,37,3720022,群馬県,伊勢崎市,日乃出町503-5,36.31687389504038,139.22627378884474,0270-61-6997,金曜日(ただし金曜日は同じ店舗で平田の哲二郎として営業しています),新伊勢崎駅,http://www.keishoken.jp/,
730,麺屋 一路,https://tabelog.com/chiba/A1202/A120202/12044117/,3.33,36,2720035,千葉県,市川市,新田5-18-12 村上ビル 1F,35.728581542031115,139.91012741425777,047-702-9160,なし,市川駅,,https://twitter.com/e0kg7zxzcp8opms
731,ふたつき家,https://tabelog.com/chiba/A1205/A120501/12050374/,3.11,9,2880041,千葉県,銚子市,中央町15-1,35.73355379694713,140.83299859652527,070-4217-5486,火曜日,仲ノ町駅,,https://twitter.com/NUVy9w37eM75KRG
732,マルトクラーメン,https://tabelog.com/saga/A4101/A410103/41000849/,3.47,41,8410072,佐賀県,鳥栖市,村田町695-2,33.35630226216061,130.48176855144015,0942-85-2034,火曜日,肥前麓駅,,
733,太一商店 行橋店,https://tabelog.com/fukuoka/A4006/A400601/40034757/,3.45,44,8240001,福岡県,行橋市,行事3-28-60,33.742600986911214,130.9773071111163,0930-31-7120,不定休。店の戸口や店内に休日が掲示されています。,小波瀬西工大前駅,,https://www.facebook.com/taichi.syouten
735,麺☆屋MARU,https://tabelog.com/miyagi/A0401/A040102/4019098/,3.27,22,9830037,宮城県,仙台市宮城野区,平成2-18-1 第3向山ビル 1F,38.27219758928564,140.9153468181691,不明の為情報お待ちしております,月曜日,苦竹駅,,https://twitter.com/men_ya_MARU
735,麺☆屋MARU,https://tabelog.com/miyagi/A0401/A040102/4019098/,3.27,22,9830037,宮城県,仙台市宮城野区,平成2-18-1 第3向山ビル 1F,38.27219758928564,140.9153468181691,不明の為情報お待ちしております,月曜日,苦竹駅,,https://twitter.com/men_ya_MARU
737,麺屋ARIGA,https://tabelog.com/shizuoka/A2201/A220102/22033880/,3.30,32,4240067,静岡県,静岡市清水区,鳥坂555-2,35.01563618870286,138.43439529896162,054-689-7200,月曜日,草薙駅（ＪＲ）,,https://www.instagram.com/menya_ariga/
738,劇的ラーメン雑把,https://tabelog.com/fukushima/A0704/A070401/7017130/,3.08,9,9708026,福島県,いわき市,平字城東1-3-1,37.061892296543334,140.89798176277557,不明の為情報お待ちしております,火曜日、水曜日,いわき駅,https://zappa.therestaurant.jp/,https://twitter.com/ramenzappa?s=21
739,今を粋ろ 米子店,https://tabelog.com/tottori/A3103/A310301/31003796/,3.36,41,6830805,鳥取県,米子市,西福原1-3-25,35.44033423682188,133.33851308645734,0859-30-4558,月曜日　※祝日の場合は火曜日に振替,後藤駅,,https://twitter.com/dhfmLcBzIIWPVSb?lang=ja
740,ロケットパンチ,https://tabelog.com/chiba/A1201/A120101/12052418/,3.19,11,2600015,千葉県,千葉市中央区,富士見1-8-5,35.61268423289188,140.11781494639757,043-227-6667,日曜定休日,栄町駅,,
741,新潟発祥 なおじ 東陽町店,https://tabelog.com/tokyo/A1313/A131303/13248348/,3.23,25,1350016,東京都,江東区,東陽2-5-18 ジャパンハイツ東陽 1Ｆ,35.66902793812137,139.8162110115174,03-3689-7080,無休,東陽町駅,https://naoji.jp/shop/toyocho.html,
742,らーめん影武者 本館,https://tabelog.com/tokyo/A1311/A131101/13253881/,3.21,24,1010021,東京都,千代田区,外神田3-4-16 1F,35.70096899556139,139.77018780755967,03-3253-2922,無休,末広町駅,,
743,ラーメン 池田屋 吹田店,https://tabelog.com/osaka/A2706/A270602/27108343/,3.49,55,5640036,大阪府,吹田市,寿町1-3-3,34.75826835530133,135.51939812774884,不明の為情報お待ちしております,水,吹田駅（阪急）,,https://twitter.com/6GD6YmOLu64oK64
744,支那そば屋 三馬店,https://tabelog.com/ishikawa/A1701/A170101/17001398/,3.23,27,9218162,石川県,金沢市,三馬3-193,36.52935224384066,136.63209945186486,076-244-9144,水曜日,野々市工大前駅,http://www.age-group.com/,
745,博多だるまJAPAN イオンモール幕張新都心店,https://tabelog.com/chiba/A1201/A120102/12033367/,3.46,92,2610024,千葉県,千葉市美浜区,豊砂1-1 イオンモール幕張新都心 グランドモール 3F LIVE KITCHEN,35.65474793105793,140.03051498218343,043-211-8588,イオンモール幕張新都心に準ずる,海浜幕張駅,http://www.ra-hide.com/,
